song	link	album	lyrics
Rush Rush (Extended Version)	https://www.allthelyrics.com/lyrics/blondie/rush_rush_extended_version-lyrics-789300.html	Most Of All - The Best Of Deborah Harry	"He's on the level if he's inclined
The son of a devil, he wants mine and more
Ooh, he's a high, high climber
Not just a clinging vine
He made the grade, he made his marks, Senor
And guess who's keeping score?
Rush rush, got the yeyo?
Buzz buzz, gimme yeyo
Rush rush, got the yeyo? Uh oh
Yo yo, no no yeyo, uh oh
He's a real speed demon
He's one of a kind
Watching, waiting, winking over his shoulder
He's running out of time
Rush rush to the yeyo
Buzz buzz, gimme yeyo, uh oh
Yo yo, no no yeyo, go go
Rush rush to the yeyo
Never, never take a chance before you know he's in a hurry
Better, better make your mind up boy, he's faster, he's faster, he's faster, he's faster
Rush rush, gimme yeyo
Buzz buzz buzz, gimme yeyo, uh oh
No no, gimme yeyo
Yo yo, dame yeyo, uh oh
Rush rush, gimme yeyo
Buzz buzz buzz, gimme yeyo, uh oh
No no, gimme yeyo
Yo yo, dame yeyo, uh oh
He's a real speed demon
He's one of a kind
Watching, waiting, winking over his shoulder
He's running out of time, time, time, time
Rush rush (rush rush)
Buzz buzz (buzz buzz)
Rush rush rush (rush rush)
Buzz buzz (buzz buzz)
Rush rush (rush rush)
Buzz buzz (buzz buzz)
Rush rush rush (rush rush)
Buzz buzz (buzz buzz), uh oh
Rush rush, gimme yeyo
Buzz buzz, gimme yeyo
Rush rush rush, gimme yeyo
Buzz buzz, gimme yeyo
Yo yo, gimme yeyo
Yo yo, gimme yeyo
[Ad lib 'til fade]"
Screaming Skin	https://www.allthelyrics.com/lyrics/blondie/screaming_skin-lyrics-102835.html	Live	"Following my lust for wander everywhere I've ever been,
I can't escape the sound of it - the sound of my screaming skin.
My skin cries.
My blood sighs.
I still owe some dread on this hide.
Following my trust in wonder I watch the circus begin.
I can't ignore the scent of it - the scent of my screaming skin.
My skin cries.
My blood sighs.
I still owe some dread on this hide.
La la la la la la la.
La.
La la la la la la la.
I'm a multicellular individual.
You're way out of proportion!
We've got the hemodynamic connection.
Don't call me germ!
Allowing for my strength to muster.
My losses begin to win.
Tropical winds start to bluster, raising the fur on my skin.
My skin cries.
My spirits fly.
But I still owe some dread on this hide.
Oooh.
Yeah!
I'm a multicellular individual.
You're way out of proportion!
We've got the hemodynamic connection.
And don't call me germ!
Swallowing my pride no longer, I take the forbidden sun.
If I have been sculpted by hunger, I'm not the only one.
My skin cries.
My blood sighs.
I still owe some dread on this hide of mine.
La la la la la la la.
La la la la.
La la la la la la la la.
I'm a multicellular individual.
You're way out of proportion, ah ha!
We've got the hemodynamic connection.
Don't call me germ!
My skin cries.
My spirit flies.
But I still owe some dread on this hide.
My skin cries.
My blood sighs.
And I still owe some dread on this hide of mine.
My spirit flies.
My blood sighs.
And I still owe some dread on this hide of mine.
My skin cries.
My spirit flies.
But I still owe some dread on this hide."
Secret Life	https://www.allthelyrics.com/lyrics/blondie/secret_life-lyrics-102837.html	Rockbird	"Listen while I tell of a secret life, clandestine lives entwined like vines.
You may already know where when and how.
If I tell ya then, it's no secret now.
Two sides to every story.
Heads and tails of the very same coin.
Two sides to every story.
Different words with identical rhyme.
They appear to be most commonplace.
They're breathing like the winners of a marathon race.
It's blase casuality...
They are balanced like a trinity.
Two sides to every story.
Opposites from the ends of the earth.
Two sides to every story.
Who's to say what either is worth.
We come together, our story's told as one.
We come together, after all is said and done.
Listen while I tell of a secret life, lives entwined like vines, man and wife.
They said it all, express solidarity...
When one's a crowd, three's company.
We come together, our story's told as one.
We come together, after all is said and done.
We come together, our story's told as one.
We come together, still the same two parallel lines."
Shayla	https://www.allthelyrics.com/lyrics/blondie/shayla-lyrics-102838.html	Blonde Beyond	"Shayla worked in a factory.
She wasn't history.
She's just a number.
One day she gets her final pay and she goes far away.
Green trees call to me.
I am free but life is so cheap.
Scenery is still outside of me.
All alone, trapped by its beauty.
Shayla turned to run away, to leave in peace and end her stay.
Years of fear were in her way.
Lost in space and down she came.
Suddenly some subtle entity, some cosmic energy, brushed her like shadows.
Down here we stop to wonder.
Cars on the freeway.
Bright lights and thunder."
Slow Motion	https://www.allthelyrics.com/lyrics/blondie/slow_motion-lyrics-102842.html	Eat To The Beat	"What's all that commotion going on?
The boy in the back on his second attack wants his baby back.
Wants his baby back.
What's all that commotion that you hear?
The girl in the back who was doing the quake got a belly ache.
She can't concentrate.
Pick up the beat, you can move like you're made out of vapor.
Catch me if you can  is what she said with her hands.
Come on and take me back.
Can you take her back?
When she gives you the beat and you get the shine, the world slows down and she stops on a dime.
Got a number when you close your eyes like a real magician.
Still she knows she'll never lose a thing.
She can put you up on a shelf until she wants to pull the string.
Still you know she'll never slip away.
Keep time in your head, counting in your head.
Slow motion.
I can play with time.
I can keep today but tomorrow's fine.
Stop and look at the pictures rolling in your head.
Slow motion.
You can play with time.
You can leave her today but tomorrow's fine.
Stop and live in your dreams at night, rolling in your bed.
Slow motion, you can stop on a dime.
Slow motion, you ought to try it sometime.
Take me back on another track.
Take me back, take me back.
Slow motion, you can pick up the beat.
Slow motion, you can stop on the street.
Take me back on another track.
Take me back, take me back."
Slow Motion (Live In Dallas 1980)	https://www.allthelyrics.com/lyrics/blondie/slow_motion_live_in_dallas_1980-lyrics-102844.html	Picture This Live	"Well, we got something new for you now, it's called ""Slow Motion"".
What's all that commotion going on?
The boy in the back on his second attack, he wants his baby back.
Can you take her back?
What's all that commotion that you hear?
The girl in the back who was doing the quake got a belly ache.
She can't concentrate.
Pick up the beat, you can move like you're made out of vapor.
""Catch me if you can"" is what she said with her hands.
Come on and take me back.
Can you take her back?
When she gives you the beat and you get the shine, the world slows down and she stops on a dime.
Got a number when you close your eyes like a real magician.
Still you know she'll never lose a thing.
Well, she can put you up on a shelf until she wants to pull the string.
Still you know she'll never slip away.
But you can keep time in your head, counting in your head.
Slow motion.
I can play with time.
I can leave today but tomorrow's fine.
Stop and look at the pictures rolling in your head.
Slow motion.
I can play with time.
He can leave today but tomorrow's fine.
Stop and live in your dreams at night, rolling in your bed.
Still you know he'll never slip away.
But you can keep time in your head, counting in your head.
Slow motion, you can stop on the street.
Slow motion, you can pick up a beat.
Take me back on another track.
Take me back, take me back.
Slow motion, you can stop on a dime.
Slow motion, you ought to try it sometime.
Take me back on another track.
Take me back, take me back.
Slow motion, you can stop on the street.
Slow motion, you can pick up a beat.
Take me back on another track.
Take me back, take me back.
Slow motion.
Slow motion."
Sound-a-sleep	https://www.allthelyrics.com/lyrics/blondie/soundasleep-lyrics-102845.html	Eat To The Beat	"Close your eyes and you will see micro flashing neon lights.
Open your eyes and you will see it still looks like the same thing.
Lie and wait for sleep and listen to your heart beat too fast for sleep.
Close your eyes and you will see the sound-a-sleep.
I want to go, I want to go, I want to go down to go to sleep.
Your frame of reference is my swimming pool.
My, my swimming pool still looks like the China Sea.
Pool to sea and finally the sound-a-sleep.
Feel the muscles in your face twitch, relax, remembering everything that went down and will go down.
I want to go down to sleep.
Insomnia, no sleep disease, petties parking, feed me please.
Lie and wait for sleep and listen to your heart beat too fast for sleep."
Stability	https://www.allthelyrics.com/lyrics/blondie/stability-lyrics-102847.html	Debravation	"Hey, I don't feel so good lately.
I wake up with the thought of you penetrating my head.
Instead, I wanna fill my bed with thoughts of us joined at the heart like we were at the start.
You left me talking to myself, underneath the weather.
No good-bye kiss or long love letter.
Don't orchestrate my life, just be-bop.
Must I take pills for stability?
With you I can hardly speak.
Must I confess to the stress that I feel?
(Yes, you must.)
You take me right to the edge.
You take me right to the edge.
I need some more of your time.
I'm not trying to be funny!
If you think I'm a joke you got another thing coming.
When your orders came by phone today... I'm not alone.
I heard you, but what did you say?
So now you're talking to yourself.
Do ya like it?
Well, do you like it any better?
Don't orchestrate my life, just be-bop.
If you are so sophisticated, why am I still denigrated when I should be venerated?
I'm sick and tired of repudiation where upon your orchestration leads to endless complication and causes me great consternation.
Cha cha cha!
You love to dance, but you maintain you're not romantic.
Bla bla bla!
You love to talk, but I'm still out here stranded.
La la la!
You love to sing, but don't you know a different key?
Ha ha ha!
If I'm your last laugh, are you sure the joke's on me?
You don't have to ""hubby love"" me.
Don't try to chubby shove me.
You don't have to tell me I'm your ultimate honey.
Medicinal value, na na natural cure, don't analyze the 98% pure.
Value for value with no medicinal taste.
He should had a license for that thing below his waist.
Don't ya know the leash laws?
Sittin' on a seesaw, hanging out with bull dogs and assorted pit frogs.
Put him down if ya don't know where he's been.
Pick him up if he's looking too thin.
Don't inhale or derail or curtail.
My train of thoughts overwrought, can't be bought.
You got me talkin' to myself, sweating in my sweater, underneath the weather.
No good-bye kiss or long love letter.
Don't orchestrate my life, just be-bop..."
Standing In My Way	https://www.allthelyrics.com/lyrics/blondie/standing_in_my_way-lyrics-102848.html	Debravation	"There's a banging in my head.
Every day I'm seeing red.
Feel I can do nothing at all til I break the chains, tear down the wall.
Too many people tell me what to do, what to think, and say.
Now it's time for me to do what I want.
You better get out of my way.
I'm moving out getting out of here.
I can't waste anymore time.
Pack my bags, tie my shoes, before I lose my mind.
You're standing standing in my way.
Well, don't say I didn't tell you.
No one hold me back.
I'm gonna do some climbing.
I'm pulling in the slack.
Lots of things to see and do and none of them include you.
I wrote your name on the bathroom wall.
You won't be lonely, everybody's gonna call.
Aw, you better move!
Too many people tell me what to do, what to think, and say.
Now it's time for me to do what I want.
You better get out of my way.
I'm moving out, getting out of here.
I can't waste anymore time.
Cause I know it's all out there and some of it is mine!
Yeah, that's right.
Better step aside.
Yeah, move it over.
Go on, get out of here."
Strike Me Pink	https://www.allthelyrics.com/lyrics/blondie/strike_me_pink-lyrics-102849.html	Debravation	"Everytime I meet you at the feet of Eros, we'll be in our street clothes and pretend we've never met, and I will tell you, ""My name is Angel"".
When you call me Angel I'll freeze like a statuette.
Mmm, they will point and say I look very real.
Yes they will.
I guess we all take turns on the water wheel.
Baby, last night you made me think, now strike me pink.
Maybe you'll bring me a lucky streak.
Well, strike me pink.
So what if our love is tragic; part of a missing link?
Baby your touch is magic.
You strike me pink.
I know that I'm in for a rude awakening.
Only you can make me come from behind the door.
Is it me or the earth that's shaking?
Only you can make me still come back for more.
Mmm, they will point and say I look very real, yes they will.
I guess we all take turns on the water wheel.
Mmm, they will point and say I look very real, yes they will.
I guess we all have turns on the wonder wheel."
Sunday Girl	https://www.allthelyrics.com/lyrics/blondie/sunday_girl-lyrics-102852.html	Live	"I know a girl from a lonely street
Cold as ice cream but still as sweet
Dry your eyes sunday girl
Hey I saw your guy with a different girl
Looks like he's in another world
Run and hide sunday girl
Hurry up hurry up and wait
I stay away all week and still I wait
I got the blues
Please come see what your lovin means to me
She can't catch up with the working crowd
The weekend mood and she's feeling proud
Live in dreams sunday girl
Baby I would like to go out tonight
If I go with you my folks'll get uptight
Stay at home sunday girl
Hey, I saw your guy with different girl
Looks like he’s in another world
Run and hide Sunday girl
When I saw again in the summer time
If your love was as sweet as mine
I could be Sunday girl
Hurry up hurry up and wait
I stayed away all weekend
And still I wait
I got the blues, please come see what your loving means to me
Hurry up, hurry up hurry up and wait
I got the blues please, please
Please come see what you do to me
I got the blues
Hurry up,
Hurry up hurry up and wait.
Hurry up,
Please come see what you do to me"
Sunday Girl (Best Of Blondie Mix)	https://www.allthelyrics.com/lyrics/blondie/sunday_girl_best_of_blondie_mix-lyrics-102857.html	The Best Of Blondie	"I know a girl from a lonely street
Cold as ice cream, but still as sweet
Dry your eyes, Sunday girl
Hey, I saw your guy with a different girl
Looks like he's in another world
Run and hide, Sunday girl
Hurry up, hurry up and wait
I stay away all week and still I wait
I got the blues, please come see
What your loving means to me
She can't catch up with the working crowd
The weekend mood and she's feeling proud
Live in dreams, Sunday girl
""Baby, I would like to go out tonight
If I go with you my folks'll get uptight""
Stay at home, Sunday girl
Oooh oooh oooh
He , j'ai vu ton mec avec une autre fille
Il semblait dans un autre monde
Cours te cacher Sunday girl
Quand je t'ai revu l'e te j'ai de cide
Si ton amour e tait pareil au mien
Je pourrais e tre Sunday girl
De pe che-toi, de pe che-toi et attends
Toute la semaine absent et pourtant j'attends
J'ai le cafard, je t'en prie viens voir
Ce que ton amour repre sente pour moi
He , j'ai vu ton mec avec une autre fille
Il semblait dans un autre monde
Cours te cacher Sunday girl
I got the blues"
Sunday Girl (French Version)	https://www.allthelyrics.com/lyrics/blondie/sunday_girl_french_version-lyrics-102858.html	Blonde Beyond	"Je connais une fille dans une rue deserte
Froide comme glace mais tout aussi sucre
Seches tes pleurs Sunday Girl
Hey, je vous r'connais avec une autre fille
Il semblait dans un autre monde
Peux-t'cacher, Sunday Girl
Depeches-toi, depeches-toi et attends
Toutes les s'maines absends et pourtant j'attend
J'ai le coeur tendre, je t'en pris vient voir
Ce qu'il y a dand l'amour, est present pour moi
Elle ne peut, s'en tirer au monde ouvrier
Dans deux week-ends elle sortira feter
Quand elle reve, Sunday Girl
Maintenant, moi je sortirer bien se soir
Toi et moi, mes parents vont flipper
Restes chex toi Sunday Girl
He , j'ai vu ton mec avec une autre fille
Il semblait dans un autre monde
Cours te cacher Sunday Girl
Quand je t'ai revu l'e te
J'ai de cide si ton amour e tait pareil au mien
Je pourrais e tre Sunday Girl
De pe che-toi, de pe che-toi et attends
Toute la semaine absent et pourtant j'attends
J'ai le cafard, je t'en prie viens voir
Ce que ton amour represente pour moi
I got the Blues
Oh depeches-toi, depeches-toi
Moi j'attend, oh depeches-toi
I got the Blues"
Sunday Girl (Remix)	https://www.allthelyrics.com/lyrics/blondie/sunday_girl_remix-lyrics-408076.html	-	"Ooh, Ooh, Ooh
(repeat)
Baby I would like to go out tonight
Baby I would like to go out tonight
Baby I would like to go out tonight
(repeat)
Baby
Baby
Baby
(repeat)"
Surrender	https://www.allthelyrics.com/lyrics/blondie/surrender-lyrics-102861.html	Koo Koo	"Surrender my love to you? Oh no. I won't surrender.
Surrender my love to you? Oh no. I won't.
Before I surrender my love to you I'd rather lie down in the street and get hit by a big Mack truck.
Surrender my love to you?
I'd rather sleep in a lion's den. Maybe then I'll have better luck.
I get so mad thinking of the chance you had.
You had my love, but you didn't want it then.
So now before I give you my love I'll need a better excuse to take that abuse again.
Surrender my love to you? Oh no. I won't surrender.
Surrender my love to you? Oh no. I won't.
Before I surrender my love to you I'd rather jump into the sea and be eaten by a big fat shark.
Surrender my love to you?
Like a hunter you never miss your mark.
I think this time you are gonna find you want my love, you'll have to take it.
So now come on and shoot your best shot.
Come on, give me all you got.
Surrender my love to you? Oh no. I won't surrender.
Surrender my love to you? Oh no. I won't."
Susie And Jeffrey	https://www.allthelyrics.com/lyrics/blondie/susie_and_jeffrey-lyrics-102862.html	Blonde Beyond	"Even though Jeff was worried
They weren't in a hurry
They planned a lovely honeymoon
Sue had a brand new Chevy
Conservative, in good taste
Only 30 payments due
They had outstanding tickets
They had no car insurance
But they had lots of things to do
They were getting organised
They had their plans all finalised
The date was set for Saturday
Susie and Jeffrey, they're gonna get married
They're going for a blood test
What if I don't pass my blood test?
What about our marriage licence?
What if I can't be deprogrammed?
Don't act like it's your last chance
We could have fun at the Spahn Ranch.
It's not like Gordon Avenue
Susie and Jeffrey, they're gonna get married
They're going for a blood test
Jeffrey said ""Let's wait""
Sue took her foot off of the brake
He drove into a wall
Don't get excited, now don't shout!
I'll scratch your eyes out
Now we can't have our honeymoon!""
Don't touch she's my fiance!
Say, but I like the way you play
An autograph from Orson Welles
I'm a fan, here's my record
It's one we can't get programmed
We want to give to all of you
They had a little argument
Sue took her foot off of the brake
He drove the car into a wall
They had a little argument
Sue took her foot off of the brake
He drove the car into a wall
They had a disagreement
Sue took her foot off of the brake
He drove the car into a wall"
Sweet And Low	https://www.allthelyrics.com/lyrics/blondie/sweet_and_low-lyrics-102864.html	Def Dumb And Blonde	"Compliments and condiments added to the rest.
The sense of taste.
Delicious.
Only on request.
Say goodbye.
Sayonara, sugar.
If you're so hot to go, well, hit the road.
Ciao, bello.
Sweet and low, that's the way I like it.
Sweet and low, that's the way I like it when you say my name.
Sweet and low, sweet chariot.
Baby won't you carry me, baby won't you carry me home.
Count me out
Scream and shout.
Put me to the test.
Sense of risk.
Synthetic. Only on request.
Say goodbye.
Sayonara, sugar.
If you're so hot to go, well, you can hit the road.
Ciao, bello.
Sweet and low, that's the way I like it.
Sweet and low, that's the way I like it when you say my name.
Sweet and low, baby I can't fight it.
Sweet and low.
Baby I can't fight it when you say my name sweet and low.
Sweet chariot.
Baby won't you carry me.
Sweet and low.
Sweet chariot.
Baby won't you carry me.
Baby won't you carry me home.
Time to fly.
Sayonara, sugar.
If you're so hot to go, well, you can hit the road.
Ciao, bello.
Sweet and low, that's the way I like it.
Sweet and low, baby I can't fight it when you say my name.
Sweet and low.
Make me feel delightful.
Sweet and low.
Make me feel delightful, I'll make you feel the same.
Say goodbye.
Baby won't you carry me home. Baby won't you carry me home. Say bye bye.
Baby won't you carry me home. Sweet and low. Say goodbye.
Baby won't you carry me home. Baby won't you carry me.
Baby won't you carry me home. Sayonara, sugar.
Baby won't you carry me home. Baby won't you carry me.
Baby won't you carry me home. Sweet and low. Say bye bye.
Baby won't you carry me home. Baby won't you carry me home. Sweet and low.
Baby won't you carry me home."
T-birds	https://www.allthelyrics.com/lyrics/blondie/tbirds-lyrics-102867.html	Autoamerican	"Circle high, circle low
Jammers fly, T-birds
You show, you show, whiplash go
You show, you show, T-birds
Mighty bird
T-bird, my mighty bird
On the dot in the slot, tie the knot
On the dot timed kisses
In the slot on the dot, tie the knot
In the slot, no misses
Mighty bird
T-bird, my mighty bird
T-bird, mighty bird
Black sun conqueror
Black sun worshipper
Coil it up, wind it out, strike it hot
Coil it up plumed serpent
Coil it up, wind it out, strike it hot
Coil it up, my T-bird
Serpent curl
T-bird, rule the world
T-bird, mighty bird
Black sun born again
Oh I love my T-bird, T-bird
Oh I love my T-bird, T-bird
Oh I love my T-bird, T-bird
Oh I love my T-bird, T-bird"
Teardrops	https://www.allthelyrics.com/lyrics/blondie/teardrops-lyrics-102868.html	Debravation	"Teardrops.
Teardrops.
I sit in my room looking out at the rain.
My tears are like crystals.
They cover my windowpane.
I was thinking of our lost romance and how it should have been.
Oh, if we only could start over again.
I know you'll never forgive me dear, for running out on you.
I was wrong to take the chance with somebody new.
I sit in my room looking out at the rain.
My tears are like crystals.
They cover my windowpane.
I know you'll never forgive me dear, for running out on you.
Oh, how I Iong to do the things we used to do.
I'm lonely and blue but I'll try to get along without you.
Ah, ah, teardrops, teardrops.
I had to gain faith, hope and charity.
God only knows the boy who will love me.
Oh, if we only could start over, again."
The Attack Of The Giant Ants	https://www.allthelyrics.com/lyrics/blondie/the_attack_of_the_giant_ants-lyrics-102869.html	Blondie	"Giant ants from space
Snuff the human race
Then they eat your face
never leave a trace
La, la, la, la, la, la, la, la, la, la, la, la
They shoot fire all around
Tokyo burns down
Everybody drowns
The moon falls on the ground
La, la, la, la, la, la, la, la, la, la, la, la
They can't be stopped at all
The buildings start to fall
Soldiers shoot all day
and then they run away
La, la, la, la, la, la, la, la, la, la, la, la
The world is holocaust
Everything is lost
Mankind is destroyed
Sprinkled in the void
La, la, la, la, la, la, la, la, la, la, la, la
Giant ants from space
waste the human race
Then they eat your face
never leave a trace
La, la, la, la, la, la, la, la, la, la, la, la"
The Beast	https://www.allthelyrics.com/lyrics/blondie/the_beast-lyrics-102870.html	The Hunter	"We want fun we wanna run
We want fun we gotta run
We want fun get out among the hottest clubs and find some love
Billions of people have heard of me and everyone knows
the sun rises in the East.
Not too nice, not too sweet, no-one even talks to me.
I shake the leaves right off the trees. I'm the bee's greasy knees.
I shake 'em, I break 'em, I drop 'em from eight miles high, alright
In the past my fate was cast, my social life was limited to Halloween
and New Years Eve, monotony was killing me, approaching schizophrenia.
I hit the hot spots every night and ...
for the first time in my life the bouncers would greet me,
the doormen would escort me, managers adored me.
Photographers would follow me begging for a smile;
""Beast, over here, Beast!"" ""Here, Beast!"" The hat check always said to me,
""Hiya B, whatcha doin' later?""
We want fun we gotta run
If you need fun get out and run
You need fun for feeling fine
We want fun for feeling fine and find the one ...
Now I'm not bragging. Heaven knows, I spend no more nights alone.
Lucky me, I'm ten foot three and freaky.
My picture's been reprinted, interviews requested one hundred times a week.
Believe it, I'm not talking through my teeth .....
Are you sure you got it, I mean it, to prove it I'm in the news.
It's true, it's true, check it out, check it out
He wants her love
She wants love
I take action, get relief, pick a partner, pick a piece, get satisfaction
I am the Beast, I am the Beast
She wants fun
He wants her love
I get satisfaction - I pick up my feet.
I'm the centre of attraction by staying off the streets
And I want love, get some funk and get some fun
Punks like fun, punks like funk
Funk is fun, we want fun"
The Dream's Lost On Me	https://www.allthelyrics.com/lyrics/blondie/the_dreams_lost_on_me-lyrics-102872.html	No Exit	"I wake up laughing, thrown from a nightmare.
I come down standing when I'm tossed in the air.
Bright as Tiajuana.
Like a dose of Bella Donna.
I could cry but I don't wanna.
And the dream's lost on me.
I come out shootin' when trouble comes knockin'.
I greet bad news by sending it walkin'.
Happy or just crazy.
Relaxed or laxy.
Gonna keep my vision hazy.
And the dream's lost on me.
Cares are all buckshot and buffalo.
Every dark has an afterglow.
I'm not afraid of what's down below.
I keep my sights on the sky.
I wake up laughing, thrown from a nightmare.
I come down standing when I'm tossed in the air.
Bright as Tiajuana.
Like a dose of Bella Donna.
I could cry but I don't wanna.
And the dream's lost on me.
I come out shootin' when trouble comes knockin'.
I greet bad news by sending it walkin'.
Happy or just crazy.
Relaxed or laxy.
I'm gonna keep my vision hazy.
And the dream's lost on me."
The Fugitive	https://www.allthelyrics.com/lyrics/blondie/the_fugitive-lyrics-102873.html	Debravation	"Give it up baby.
Don't be so mean.
Give it up baby.
Why don't you come clean?
What harm can come from a stolen kiss?
How could ya leave me at a time like this?
Convicted by forbidden bliss, you hit the road like a fugitive.
Give it up baby.
Give it to me.
I said give it up baby.
It's time come clean.
Were we just getting too intimate?
Like falling into a bottomless pit?
Committed crimes are pa-passionate And just when it gets so primitive, you hit the road like a fugitive.
Work me now!
Work me now!
Show me how!
Work me now!
Running scared's no way to live.
Hesitant and tentative.
Something else has got to give.
It can be so primitive!
Oh!
All in one night we'll scheme our way to the heavens.
You're captive in my grip.
You're watching time crawl by.
Attending to my needs.
Emotion boiling over, I count the explosions.
Then you hit the road like a fugitive!
Hey!
Work me now!
Oh baby show me how!
Work me now!
Work me now!
Staring for a moment as I sneak attack.
You run away.
I watch your back.
You got to make your getaway.
You better get it good.
You're just a primitive, a fugitive.
Whoa! I said work me now!
Come on and work me now!
Oh baby, baby, show me how!
I said surrender, surrender give it to me.
Mmm, baby give it up, don't be so mean.
Ah baby baby can't ya, why don'tcha come clean.
Come on and show me how!
Baby, work me now!"
The Hardest Part	https://www.allthelyrics.com/lyrics/blondie/the_hardest_part-lyrics-102874.html	Eat To The Beat	"Twenty five tons of hardened steel, rolls on no ordinary wheel
Inside the armored car, ride two big armed guards
In a bulletproof vest, shatterproof glass, overdrive we're gonna pass
Twenty five tons of hardened steel, rolls on no ordinary wheel
The hardest part of the armored guard
Big man of steel behind the steering wheel
Nitro and acetylene open la machine
No short heist no overnight big money
Take ya to Brazil
Bulletproof vest, shatterproof glass, overdrive we're gonna pass
Time bomb, greasy mob, count down ,hurry up, come on
The hardest part of the armored guard
Big man of steel behind the steering wheel
In a wire mesh cage with a twelve gauge
Radio - we're coming fast
Ooh need to feel some hardened steel
Deliver the big money deal
Of the armored guard here's what I heard
I'll tell you that he will no matter what you feel
The hardest part of the armored guard
Big man of steel behind the steering wheel
Twenty five tons of hardened steel deliver the big money deal"
The Hunter Gets Captured By The Game	https://www.allthelyrics.com/lyrics/blondie/the_hunter_gets_captured_by_the_game-lyrics-102876.html	The Hunter	"Everyday brings change
And the world puts on a new face
Certain things rearrange
And this whole world seems like a new face
Secretly I've been tailing you
Like a fox that preys on a rabbit
I had to get you and so I know
I had to learn your ways and habits
Oooooooooooyou were the catch that I was after
I looked up and I was in your arms
And I know that I was captured
What's this whole world coming to
Things just ain't the same
Anytime the hunter gets captured by the game
I had laid such a tender trap
Hoping you might fall into it
Love hit me with a sudden slap
One kiss and then I knew it
Ooooooooooomy plan didn't work out like I thought
I had laid my trap for you
But it seems that I got caught
What's this whole world coming to
Things just ain't the same
Anytime the hunter gets captured by the game"
The Jam Was Moving	https://www.allthelyrics.com/lyrics/blondie/the_jam_was_moving-lyrics-102877.html	Koo Koo	"The order came directly from the CIA to start the following investigation: find out what's the hidden power lying in the grooves that drives em crazy all across the nation.
They found the jam was moving. Go ahead now. Go ahead now.
It makes the people keep grooving. Go ahead now. Go ahead now.
The agent who was sanctioned to investigate,
when he came home he found to his amazement,
he saw his own children live on Colt 45 and they were rock hip-popping in the basement.
They found the jam was moving. Go ahead now. Go ahead now.
That makes the people keep grooving. Go ahead now.
They found the jam was moving. Go ahead now. Go ahead now.
It makes the people keep grooving. Go ahead now. Go ahead now.
When the order came from the CIA:  You better look out, and find out what's the hidden power lying in the grooves they're going crazy crazy crazy crazy all across the nation,  agent said,  found the jam was moving. Go ahead now. Go ahead now.
It makes the people keep grooving. Go ahead now. Go ahead now."
The Jam Was Moving (Chris Stein and Debbie Harry Remix)	https://www.allthelyrics.com/lyrics/blondie/the_jam_was_moving_chris_stein_and_debbie_harry_remix-lyrics-7512.html	Blondie	"The order came directly from the CIA
To start the following investigation
Find out what's the hidden power lying in the grooves
That drives em crazy all across the nation
They found the jam was moving
Go ahead now, go ahead now
It makes the people keep grooving
Go ahead now, go ahead now
The agent, who assigned Jim to investigate
When he came home he found to his amazement
He saw his own children live on Colt 45
And they were rocking popping in the basement
They found the jam was moving
Go ahead now, go ahead now
It makes the people keep grooving
Go ahead now, go ahead now
They found the jam was moving
Go ahead now, go ahead now
It makes the people keep grooving
Go ahead now, go ahead now
When the order came from the CIA
You better look out, and find out what's the hidden power lying in the grooves
They're going crazy crazy crazy crazy all across the nation
Agent said, ""Found the jam was moving
Go ahead now, go ahead now
It makes the people keep grooving
Go ahead now""
The jam was moving
The people keep grooving"
The King Of Steam	https://www.allthelyrics.com/lyrics/blondie/the_king_of_steam-lyrics-102880.html	Heart On A Wall	"Turning in the park, imagination in the dark.
Want to touch your magic part. (?)
I want to walk all night.
Drama in my heart.
Don't wanna take myself apart.
I don't know where to start.
I'm gonna walk all night.
I'm gonna turn that kid around.
I'm gonna bring you back bring you back.
No one, no one but me.
Here comes the king of steam.
Try to take you away from me.
He's gonna try paint me green.
Trust me.
There's a burning in my brain.
He comes like headlights in the rain.
And when the tears getting you warm and when you're crying you're gonna walk all night. (?)
I'm gonna turn that kid around.
I'm gonna bring you back, bring you back.
No one, no one but me.
I gotta turn that kid around. Turn that kid around.
I'm gonna bring you back, bring you back.
No one, no one but me.
No, you've got no one, no one but me.
Nobody.
I'm watching you walk away from me.
I'm watching you follow me.
Yield under pressure.
Stations on the way.
I'm burning stations in my brain.
He's just one more pencil brain. (?)
You wanna fly all night?
So come bring me back the beat.
I wanna walk right down your street.
For your love, it sends of heat so easy.
I'll cry all night.
I'm gonna turn that kid around.
I'm gonna bring you back, bring you back.
No one, no one but me.
No you've got no one, no one but me.
Nobody.
Nobody.
Nobody.
You've got no one.
Nobody."
The Thin Line	https://www.allthelyrics.com/lyrics/blondie/the_thin_line-lyrics-102881.html	Platinum Collection	"Ah, you hate me.
Yeah, you hate me.
You think I don't see murder in your eye when you're looking at me.
Eh, you love me.
Yeah, you love me.
You don't wanna be noticeably enamored of me.
So Bon Voyage sweetface, keep looking for the hole in one.
Take a look at what you've done.
Be a man, get yourself a trenchcoat.
I'm feeling crazy can you get me a gun? Oh...
I hate you.
I hate you!
You think I don't see your inlimited insecurity.
I love you.
Yeah, I love you, 'cause you know me by what I let you, by what I let you see.
I love you.
I love you, 'cause you know me by what I let you, by what I let you see."
