song	link	album	lyrics
The Soft Parade (Live On Pbs Television, New York, 1970)	https://www.allthelyrics.com/lyrics/doors/the_soft_parade_live_on_pbs_television_new_york_1970-lyrics-600981.html	The Soft Parade	"When I was back there in seminary school
There was a person there
Who put forth the proposition
That you can petition the Lord with prayer
Petition the lord with prayer
Petition the lord with prayer
You cannot petition the lord with prayer!
Can you give me sanctuary
I must find a place to hide
A place for me to hide
Can you find me soft asylum
I can't make it anymore
The Man is at the door
Peppermint, miniskirts, chocolate candy
Champion sax and a girl named Sandy
There's only four ways to get unraveled
One is to sleep and the other is travel, da da
One is a bandit up in the hills
One is to love your neighbor 'till
His wife gets home
Catacombs
Nursery bones
Winter women
Growing stones
Carrying babies
To the river
Streets and shoes
Avenues
Leather riders
Selling news
The monk bought lunch
Ha ha, he bought a little
Yes, he did
Woo!
This is the best part of the trip
This is the trip, the best part
I really like
What'd he say?
Yeah!
Yeah, right!
Pretty good, huh
Huh!
Yeah, I'm proud to be a part of this number
Successful hills are here to stay
Everything must be this way
Gentle streets where people play
Welcome to the Soft Parade
All our lives we sweat and save
Building for a shallow grave
Must be something else we say
Somehow to defend this place
Everything must be this way
Everything must be this way, yeah
The Soft Parade has now begun
Listen to the engines hum
People out to have some fun
A cobra on my left
Leopard on my right, yeah
The deer woman in a silk dress
Girls with beads around their necks
Kiss the hunter of the green vest
Who has wrestled before
With lions in the night
Out of sight!
The lights are getting brighter
The radio is moaning
Calling to the dogs
There are still a few animals
Left out in the yard
But it's getting harder
To describe sailors
To the underfed
Tropic corridor
Tropic treasure
What got us this far
To this mild equator?
We need someone or something new
Something else to get us through, yeah, c'mon
Callin' on the dogs
Callin' on the dogs
Oh, it's gettin' harder
Callin' on the dogs
Callin' in the dogs
Callin' all the dogs
Callin' on the gods
You gotta meet me
Too late, baby
Slay a few animals
At the crossroads
Too late
All in the yard
But it's gettin' harder
By the crossroads
You gotta meet me
Oh, we're goin', we're goin great
At the edge of town
Tropic corridor
Tropic treasure
Havin' a good time
Got to come along
What got us this far
To this mild equator?
Outskirts of the city
You and I
We need someone new
Somethin' new
Somethin' else to get us through
Better bring your gun
Better bring your gun
Tropic corridor
Tropic treasure
We're gonna ride and have some fun
When all else fails
We can whip the horse's eyes
And make them sleep
And cry"
The Spy	https://www.allthelyrics.com/lyrics/doors/the_spy-lyrics-26410.html	Morrison Hotel	"I'm a spy in the house of love
I know the dream, that you're dreamin' of
I know the word that you long to hear
I know your deepest, secret fear
I'm a spy in the house of love
I know the dream, that you're dreamin' of
I know the word that you long to hear
I know your deepest, secret fear
I know everything
Everything you do
Everywhere you go
Everyone you know
I'm a spy in the house of love
I know the dream, that you're dreamin' of
I know the word that you long to hear
I know your deepest, secret fear
I know your deepest, secret fear
I know your deepest, secret fear
I'm a spy, I can see
What you do
And I know"
The Unknown Soldier	https://www.allthelyrics.com/lyrics/doors/the_unknown_soldier-lyrics-26388.html	Waiting For The Sun	"Once I had a little game
I liked to crawl back in my brain
I think you know the game I mean
I mean the game called 'go insane'
Now you should try this little game
Just close your eyes forget your name
Forget the world, forget the people
And we'll erect a different steeple.
This little game is fun to do.
Just close your eyes, no way to lose.
And I'm right here, I'm going too.
Release control, we're breaking through."
The Wasp	https://www.allthelyrics.com/lyrics/doors/the_wasp-lyrics-741914.html	L.A. Woman	"Wait until the war is over
And we're both a little older
The unknown soldier
Breakfast where the news is read
Television children fed
Unborn living, living, dead
Bullet strikes the helmet's head
And it's all over
For the unknown soldier
It's all over
For the unknown soldier
Hut
Hut
Hut ho hee up
Hut
Hut
Hut ho hee up
Hut
Hut
Hut ho hee up
Comp'nee
Halt
Preeee-zent!
Arms!
Make a grave for the unknown soldier
Nestled in your hollow shoulder
The unknown soldier
Breakfast where the news is read
Television children fed
Bullet strikes the helmet's head
And, it's all over
The war is over
It's all over
The war is over
Well, all over, baby
All over, baby
Oh, over, yeah
All over, baby
Wooooo, hah-hah
All over
All over, baby
Oh, woa-yeah
All over
All over
Heeeeyyyy"
The Wasp (Texas Radio And The Big Beat)	https://www.allthelyrics.com/lyrics/doors/the_wasp_texas_radio_and_the_big_beat-lyrics-26422.html	L.A. Woman	"I wanna tell you about Texas Radio and the Big Beat
Comes out of the Virginia swamps
Cool and slow with a back beat
Narrow and hard to master
Some call it heavenly in it's brilliance
Others, mean and ruthful of the Western dream
I love the friends I have gathered together on this thin raft
We've constructed pyramids in honor of our escaping
This is the land where the Pharaoh died
Children
The river contains specimens
The voices of singing women
Call us on the far shore
And they are saying
""Forget the Night
live with us in Forests of azure""
Meager food for souls forgot
I tell you this;
No eternal reward will
Forgive us now for
Wasting the dawn
One morning you awoke
And the strange sun
And opening your door..."
Tightrope Ride	https://www.allthelyrics.com/lyrics/doors/tightrope_ride-lyrics-600982.html	Other voices	"You're on a tightrope ride, nobody by your side
Well, you're all alone, gotta find a new home
Don't go over the line. You better keep on time
Or you'll lose your mind on your tightrope ride
Watch out, don't fall! Careful, don't slip!
You better get your balance, you have to feel the way
There are no more questions, no answers today
There are no reasons, there are no more rhymes
But if you feel it, you can fly next time
You can fly next time, or maybe this time
Did you think we were all together?
Did you think we were all the same?
Did you think maybe I could help you
Remember your name, remember the game
What's the name of the game
It's a very good game, never stays the same
It's the number one from mud to sun
You're on a tightrope ride, we're all by your side
But you're all alone, and we're going home
And we're by your side, but you're all alone
Like a Rolling Stone, like Brian Jones
On a tightrope ride"
To Come Of Age	https://www.allthelyrics.com/lyrics/doors/to_come_of_age-lyrics-60590.html	An American Prayer	"A military station in the desert.
Can we resolve the past
Lurking jaws, joints of time?
The Base
To come of age in a dry place
Holes and caves.
My friend drove and hour each day from the mountains
The bus gives you a hard-on with books in your lap
Someone shot the bird in the afternoon dance show
They gave out free records to the best couple
Spades dance best, from the hip."
Touch Me	https://www.allthelyrics.com/lyrics/doors/touch_me-lyrics-26395.html	The Soft Parade	"Yeah! Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?
Now, I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I
Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?
I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I
I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I
Stronger than dirt"
Unhappy Girl	https://www.allthelyrics.com/lyrics/doors/unhappy_girl-lyrics-26376.html	Strange Days	"Unhappy girl
Left all alone
Playing solitaire
Playing warden to your soul
You are locked in a prison
Of your own devise
And you can't believe
What it does to me
To see you
Crying
Unhappy girl
Tear your web away
Saw thru all your bars
Melt your cell today
You are caught in a prison
Of your own devise
Unhappy girl
Fly fast away
Don't miss your chance
To swim in mystery
You are dying in a prison
Of your own device"
Universal Mind	https://www.allthelyrics.com/lyrics/doors/universal_mind-lyrics-258855.html	The Doors	"I was doing time in the universal mind.
I was feeling fine.
I was turning keys, I was setting people free.
I was doing all right.
[Chorus:]
Then you came along
With a suitcase and a song,
Turned my head around.
Now I'm so alone
Just looking for a home
In every place I see.
I'm the freedom man [x3]
That's how lucky I am.
I was doing time in the universal mind.
I was feeling fine.
I was turning keys, I was setting people free.
I was doing all right.
[Chorus]
I'm the freedom man.
I was doing time in the universal mind.
I was feeling fine.
I was turning keys, I was setting people free.
I was doing all right.
[Chorus]
I'm the freedom man X3"
Waiting For The Sun	https://www.allthelyrics.com/lyrics/doors/waiting_for_the_sun-lyrics-26404.html	Morrison Hotel	"At first flash of Eden
We race down to the sea
Standing there on freedom's shore
Waiting for the sun
Waiting for the sun
Waiting for the sun
Can you feel it
Now that Spring has come
That it's time to live in the scattered sun
Waiting for the sun
Waiting for the sun
Waiting for the sun.
Waiting for the sun
Waiting,, waiting,, waiting,, waiting, waiting,, waiting,, waiting,, waiting
Waiting for you to come along
Waiting for you to hear my song
Waiting for you to come along
Waiting for you to tell me what went wrong
This is the strangest life I've ever known
[scream]
Can you feel it
Now that Spring has come
That it's time to live in the scattered sun.
Waiting for the sun
Waiting for the sun
Waiting for the sun
Waiting for the sun"
Wake Up	https://www.allthelyrics.com/lyrics/doors/wake_up-lyrics-448752.html	Absolutely Live	"Wake up!
You can't remember where it was.
Had this dream stopped?
The snake was pale gold
Glazed & shrunken.
We were afraid to touch it.
The sheets were hot dead prisons.
And she was beside me.
Old, she's numb.
Her dark, red hair,
The white soft skin.
Now, run to the mirror in the bathroom,
Look!
She's coming in here
I can't live thru each slow century of her moving.
I let my cheek slide down
The cool smooth tile
Feel the good cold stinging blood
The smooth hissing snakes of rain..."
We Could Be So Good Together	https://www.allthelyrics.com/lyrics/doors/we_could_be_so_good_together-lyrics-26391.html	Waiting For The Sun	"We could be so good together
Ya, so good together
We could be so good together
Ya, we could, I know we could
Tell you lies
I tell you wicked lies
Tell you lies
Tell you wicked lies
Tell you 'bout the world that we'll invent
Wanton world without lament
Enterprise, expedition
Invitation and invention
Ya, so good together
Ah, so good together
We could be so good together
Ya, we could, know we could
Alright!
Do da do do do do do bup bup de day
We could be so good together
Ya, so good together
We could be so good together
Ya, we could, know we could
Tell you lies
Tell you wicked lies
Tell you lies
Tell you wicked lies
The time you wait subtracts the joy
Beheads the angels you destroy
Angels fight, angels cry
Angels dance and angels die
Ya, so good together
Ah, but so good together
We could be so good together
Ya, we could, know we could"
When The Music's Over	https://www.allthelyrics.com/lyrics/doors/when_the_musics_over-lyrics-26382.html	Strange Days	"Yeah, c'mon
When the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights, yeah
When the music's over
When the music's over
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights
For the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end
Cancel my subscription to the Resurrection
Send my credentials to the House of Detention
I got some friends inside
The face in the mirror won't stop
The girl in the window won't drop
A feast of friends
""Alive!"" she cried
Waitin' for me
Outside!
Before I sink
Into the big sleep
I want to hear
I want to hear
The scream of the butterfly
Come back, baby
Back into my arm
We're gettin' tired of hangin' around
Waitin' around with our heads to the ground
I hear a very gentle sound
Very near yet very far
Very soft, yeah, very clear
Come today, come today
What have they done to the earth?
What have they done to our fair sister?
Ravaged and plundered and ripped her and bit her
Stuck her with knives in the side of the dawn
And tied her with fences and dragged her down
I hear a very gentle sound
With your ear down to the ground
We want the world and we want it...
We want the world and we want it...
Now
Now?
Now!
Persian night, babe
See the light, babe
Save us!
Jesus!
Save us!
So when the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights
Well the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end!"
Whiskey, Mystics And Men	https://www.allthelyrics.com/lyrics/doors/whiskey_mystics_and_men-lyrics-60563.html	The Doors	"Well I'll tell you a story of whiskey and mystics and men
da da da
And about the believers and how the whole thing began
da da da
First there were women and children obeying the moon
da da da
then daylight brought wisdom and fever and sickness too soon
da da da
you can try to remind me instead of the other you can
da da da
you can help to insure that we all insecure are command
da da da
If you don't give a listen I won't try to tell your new hand
da da da
this is it can't you see that we all have our in's in the band
da da da
da da da
da da da
And if all of the teachers and preachers of wealth were a-reigned
we could see quite a future for me in the literal sands
and if all of the people could claim to expect such regrets
da da da
well we'd have no forgiveness, forgetfullness, painful remorse.
da da da
so I tell you I tell you I tell you we must sail away
da da da
we must try to find a new answer instead of a way."
Who Do You Love	https://www.allthelyrics.com/lyrics/doors/who_do_you_love-lyrics-258856.html	The Doors	"Yeeeah
Yeeeah
Yeeeah
Yeeeah
I walked 47 miles on barbed-wire,
Cobra-snake for a necktie.
Built a house by the roadside,
Made of rattlesnake hide.
Brand new chimney up on top,
Made out of human skulls.
Come on baby take a walk with me,
Tell me who do you love?
Who do you love, now?
Who do you love, now?
Who do you love, babe?
I say: Who now, who do you love?
Tombstone head and a graveyard mind,
Just 22 and I don't mind dying.
Rode around the town with a rattlesnake whip,
Come on baby don't give me no lip.
Who do you love, now?
Who do you love?
Who do you love, child?
I said: Who, baby, who do you love?
Night is dark, the sky was blue,
Down the alley the ice wagon flew.
Hit a bump, somebody screamed,
Should'a heard just what I seen.
Do you love me, babe?
Do you love her, yeah
Do you love me, babe?
Do you love it, yeah
Yeeeeeah
Well, who, baby, who do you love?
What do you love, now?
Love, love, love me babe.
Love, love, love me darling.
We're gonna have some fun tonight, right?
All right, all right."
Who Scared You	https://www.allthelyrics.com/lyrics/doors/who_scared_you-lyrics-258854.html	The Doors	"Who scared you and why were you born, my babe?
In two-time's arms with all of your charms, my love.
Why were you born, just to play with me,
To freak out or to be beautiful, my dear?
Load your head, blow it up, feeling good, baby
Load your head, blow it up, feeling good, baby.
Well my room is so cold, you know you don't have to go, my babe.
And if you want it up right, I'm gonna love you tonight, my love.
Well I'm glad that we came, I hope you're feeling the same.
Who scared you and why were you born? Please stay.
I see your rider coming down the road.
Got a virgin carrying a heavy load,
One sack of silver and one bag of gold."
Wild Child	https://www.allthelyrics.com/lyrics/doors/wild_child-lyrics-26399.html	The Soft Parade	"All right
Wild child full of grace
Savior of the human race
Your cool face
Natural child, terrible child
Not your mother's or your father's child
Your our child, screamin' wild
An ancient rulage of grains
And the trees of the night
Ha, ha, ha, ha
With hunger at her heels
Freedom in her eyes
She dances on her knees
Pirate prince at her side
Stirrin' into a hollow idols eyes
Wild child full of grace
Savior of the human race
Your cool face
Your cool face
Your cool face
Do you remember when we were in Africa?"
Wintertime Love	https://www.allthelyrics.com/lyrics/doors/wintertime_love-lyrics-26387.html	Waiting For The Sun	"Wintertime winds blow cold the season
Fallen in love, I'm hopin' to be
Wind is so cold, is that the reason?
Keeping you warm, your hands touching me
Come with me dance, my dear
Winter's so cold this year
You are so warm
My wintertime love to be
Winter time winds blue and freezin'
Comin' from northern storms in the sea
Love has been lost, is that the reason?
Trying desperately to be free
Come with me dance, my dear
Winter's so cold this year
And you are so warm
My wintertime love to be
La, la, la, la
Come with me dance, my dear
Winter's so cold this year
You are so warm
My wintertime love to be"
Wishful Sinful	https://www.allthelyrics.com/lyrics/doors/wishful_sinful-lyrics-26401.html	The Soft Parade	"Wishful crystal
Water covers everything in blue
Coolin' water
Wishful sinful
Our love is beautiful to see
I know where I would like to be
Right back where I came
Wishful, sinful, wicked blue
Water covers you
Wishful, sinful, wicked you
Can't escape the blue
Magic risin'
Sun is shinin' deep beneath the sea
But not enough for you and me and sunshine
Love to hear the wind cry
Wishful sinful
Our love is beautiful to see
I know where I would like to be
Right back where I came
Wishful, sinful, wicked blue
Water covers you
Wishful, sinful, wicked you
Can't escape the blue
Love to hear the wind cry
Love to hear you cry, yeah, yeah"
Woman Is A Devil	https://www.allthelyrics.com/lyrics/doors/woman_is_a_devil-lyrics-783912.html	The Doors	"Me and the devil,
Walking side by side.
Me and the devil,
Going to take you on a long and evil ride.
The woman is a devil,
That's what I've been told.
Woman is a devil,
That's what I've been told.
She'll take all your money,
Then she'll spend all your gold.
All right.
The devil is a woman.
She's a woman.
Well I play my acts, honey
She take the whole damn role.
Keep on going, now, come on.
All right play it, yeah.
One more time.
Well she feel like dying.
Only twenty-one.
Well she feel like dying,
But she's only twenty-one.
She's not the only,
She's not the only one.
All right, all right, all right.
All right, all right.
Gonna save the whole world.
All right."
Yes, The River Knows	https://www.allthelyrics.com/lyrics/doors/yes_the_river_knows-lyrics-26392.html	Waiting For The Sun	"Please believe me
The river told me
Very softly
Want you to hold me, ooo
Free fall flow, river flow
On and on it goes
Breath under water 'till the end
Free fall flow, river flow
On and on it goes
Breath under water 'till the end
Yes, the river knows
Please believe me
If you don't need me
I'm going, but I need a little time
I promised I would drown myself in mysticated wine
Please believe me
The river told me
Very softly
Want you to hold me, ooo
I'm going, but I need a little time
I promised I would drown myself in mysticated wine
Free fall flow, river flow
On and on it goes
Breath under water 'till the end
Free fall flow, river flow
On and on it goes
Breath under water 'till the end"
You Make Me Real	https://www.allthelyrics.com/lyrics/doors/you_make_me_real-lyrics-26405.html	Morrison Hotel	"I really want you, really do
Really need ya baby, God knows I do
'Cause I'm not real enough without you
Oh, what can I do?
You make me real
You make me feel like lovers feel
You make me throw away mistaken misery
Make me free, love, make me free
I really want you, really do
Really need ya baby, really do
Well I'm not real enough without yo
Oh, what can I do? You make me real
Only you have that appeal
So let me slide into your tender sunken sea
Make me free, love, make me free
You make me real
You make me feel like lovers feel
You make me throw away mistaken misery
Make me free, love, make me free
Make me free
You make me real"
You're Lost Little Girl	https://www.allthelyrics.com/lyrics/doors/youre_lost_little_girl-lyrics-26374.html	Strange Days	"You're lost little girl
You're lost little girl
You're lost
Tell me who
Are you?
I think that you know what to do
Impossible? Yes, but it's true
I think that you know what to do, yeah
I'm sure that you know what to do
You're lost little girl
You're lost little girl
You're lost
Tell me who
Are you?
I think that you know what to do
Impossible? Yes, but it's true
I think that you know what to do, girl
I'm sure that you know what to do
You're lost little girl
You're lost little girl
You're lost"
