song	link	album	lyrics
Stealin'	https://www.allthelyrics.com/lyrics/queen/stealin-lyrics-264179.html	Queen	"That's the way I am
Does anybody want to know ?
This is the way I lead my life, you know
Wheelin' and dealin' and a little bit of stealin'
You know, that's the way I grew up
It's the only life I know
That's the way my mother told me
And they go
Stealin'
I gave you the key to my home
I left you alone
In charge of my heart
Hey, stealin'
You got me wheelin' and dealin'
Playin' with my feelin'
Right from the start
Can't afford to pay my rent
I had to use my common sense
To get some money I owe, uh oh
This guy said look in my head
Make some easy bread
Stealin' is the only way that I know oh
Stealin' hey
Only way that I know
Yeah that I'm stealin' baby stealin'
I gave you board and my own and my own
Left you alone
Now you're stealin' stealin' stealin'
Of my heart
You're my baby's heart
Uh huh eeeee
Baby let it bleed
You're in charge of my heart
You are in charge of my heart
You are in charge of
You are in charge
Ba la ba la dap
Ba la da da da dap
Ba da da da da
Because you are in charge of my heart
I gave you the key
And told of the man
I gave you the key
Looked down on what I said
What have I done ?
What have I done ?
Yes I have got to bleed
On, on and on
Got to bleed on
On and on
Yes got my heart
Ha ha uh uh uh uh
Wooh"
Still Burnin'	https://www.allthelyrics.com/lyrics/queen/still_burnin-lyrics-1301732.html	The Cosmos Rocks	"I can't wake in the mornin'
I can't sleep at night
I got a pain in my memory
That just won't sit right
You might say I'm losing my mind
What a shame, shame, shame
But I don't want and I don't need
To play the cryin' game
Music lights this flame in me
I won't let it go and it won't let me be
I'm just a happy slave and oh I can't leave it
'Cause I'm still, and I always will - be a believer
Still burnin' (yeah)
Still yearnin' (and the wheel's)
Still turnin' (ooh let me tell you why)
We're jivin' (and the beat's)
Still drivin' (and we are all)
Sky divin' (rock 'n' roll never die)
I can't breathe in the city
Got dust in my lungs
I get mad in the country
Everythin' seem to go wrong
You might think I'm playin' around
But my heart is true
I got reason to believe
That sweet soul magic
Gonna tear my heart in two
Music makes the world go round
I've been flyin' on the wings of the sound
It feels so good from way up here
I'm still a believer
Headin' for the stars
Oh yeah
Still burnin', still yearnin'
Still burnin'
Still yearnin'
Still turnin' (better than every guy)
We're jivin'
Still drivin'
Sky divin' (rock 'n' roll never die)
Don't say that you love me I can't go that road
But don't think for a moment that my heart went cold
I keep thinkin' about what I lost
And what I might have found
I went to sleep and when I woke
Everything had turned around
Still burnin' (yeah)
Still yearnin'
Still turnin' (a new day dawnin')
We're jivin'
Still drivin'
Sky divin' (early in the morning)
Still burnin' (yeah)
Still yearnin' (and the wheel's)
Still turnin' (better than every guy)
We're jivin' (and the beat's)
Still drivin' (and we're all)
Sky divin' (rock 'n' roll never die)"
Stone Cold Crazy	https://www.allthelyrics.com/lyrics/queen/stone_cold_crazy-lyrics-56175.html	Greatest Hits III	"Sleeping very soundly on a Saturday morning, I was dreaming I was Al Capone
There's a rumour going round ,
gotta clear out of town
I'm smelling like a dry fish bone, here come the law gonna break down the door
Gonna carry me away once more
Never never I never want it anymore
Gotta get away from this stone cold floor
Crazy... stone cold crazy you know
Rainy afternoon I gotta blow a typhoon, and I'm playing on my slide trombone
Anymore anymore cannot take it anymore, Gotta get away from this stone cold floor
Crazy... stone cold crazy you know
Walking down the street, shooting people that I meet, with my rubber Tommy water gun
Here come the deputy, He's gonna come and get me, I gotta get me up and run
They got the sirens loose, I ran right out of juice
They're gonna put me in a cell, if I can't go to heaven , Will they let me go to hell?
Crazy... stone cold crazy you know"
Sweet Lady	https://www.allthelyrics.com/lyrics/queen/sweet_lady-lyrics-56156.html	A Night At The Opera	"You call me up, and treat me like a dog
You call me up, and tear me up inside
You've got me on a lead, Oooh you bring me down
you shout around, You don't believe that I'm alone
Oooh you don't believe me
Sweet lady, sweet lady
Sweet lady... stay sweet
You say, you call me up and feed me all the lines
You call me sweet like I'm some kind of cheese
Waiting on the shelf
You eat me up, you hold me down
I'm just a fool to make you a home
Oooh you really, do and you say
Sweet lady, sweet lady
Sweet lady, oooh c'mon... stay sweet
My sweet lady, though it seems like we wait for ever
Stay sweet baby, believe and we've got everything we need
Sweet lady, sweet lady, sweet lady... stay sweet
Stay sweet, sweet lady
Oh runaway come on
Yeah, yeah, yeah, yeah, sweet lady"
Tear It Up	https://www.allthelyrics.com/lyrics/queen/tear_it_up-lyrics-56007.html	Greatest Hits III	"Are you ready? - well are you ready?
We're gonna tear it up
Yeah, yeah, yeah, yeah
Give me your mind baby give me your body
Give me some time baby let's have a party
It ain't no time for sleeping baby
Soon it's round your street I'm creeping
You'd better be ready
We gonna Tear it up, Stir it up, Break it up - baby
You gonna Tear it up, Shake it up, Make it up - as you go along
Tear it up, Square it up, Wake it up - baby
Tear it up, Stir it up, Stake it out - and you can't go wrong
(Hey listen)
I love you because you're sweet and I love you because you're naughty
I love you for your mind baby give me your body
I wanna be a toy at your birthday party
Wind me up - wind me up - wind me up - let me go
Tear it up, Stir it up, Break it up - let me go
Tear it up, Shake it up, Make it up - as you go along
Tear it up, Turn it up, Burn it up
Are you ready?(Oh yeah)
Baby, baby, baby, are you ready for me?(Oh yeah)
Baby baby baby are you ready for love?(Oh yeah)
Are you ready - are you ready - are you ready for me?(Oh yeah)
I love you so near I love you so far
I gotta tell you baby you're driving me Ga Ga"
Tenement Funster	https://www.allthelyrics.com/lyrics/queen/tenement_funster-lyrics-56190.html	Sheer Heart Attack	"My new purple shoes, bin amazing the people next door
And my rock'n'roll forty fives, bin enraging the folks on the lower floor
I got a way with the girls on my block, try my best to be a real individual
And when we go down to smokies and rock, they line up like it's some kind of ritual
Oh give me a good guitar, and you can say that my hair's a disgrace
Or just find me an open car, I'll make the speed of light out of this place
I like the good things in life, but most of the best things ain't free
It's the same situation just cuts like a knife
When you're young and you're poor and you're crazy
Young and you're crazy... Oh give me a good guitar
And you can say that my hair's a disgrace, or just find me an open car
I'll make the speed of light out of this place"
Teo Torriatte (Let Us Cling Together)	https://www.allthelyrics.com/lyrics/queen/teo_torriatte_let_us_cling_together-lyrics-56120.html	A Day At The Races	"When I'm gone, no need to wonder if I ever think of you
The same moon shines, the same wind blows for both of us
And time is but a paper moon...
be not gone
Though I'm gone, it's as though I hold the flower that touches you
A new life grows, The blossom knows
There's no-one else could warm my heart as much as you... be not gone
Let us cling together as the years go by
Oh my love, my love
In the quiet of the night, let our candle always burn
Let us never lose the lessons we have learned
Teo toriatte konomama iko, Aisuruhito yo
Shizukana yoi ni, Hikario tomoshi
Itoshiki oshieo idaki
Hear my song still think of me, the way you've come to think of me
The nights grow long, but dreams live on
Just close your pretty eyes, and you can be with me
Dream on...
Teo toriatte konomama iko, Aisuruhito yo
Shizukana yoi ni, Hikario tomoshi
Itoshiki oshieo idaki
When I'm gone, they'll say we were all fools
And we don't understand
Oh be strong don't turn your heart
We're all, you're all, we're all for all, for always
Let us cling together as the years go by
Oh my love my love
In the quiet of the night, let our candle always burn
Let us never lose the lessons we have learned"
Thank God It's Christmas	https://www.allthelyrics.com/lyrics/queen/thank_god_its_christmas-lyrics-55978.html	Disc: 2	"Thank God It's Christmas
Written by Roger Taylor, Brian May
Oh my love we've had
Our share of tears
Oh my friends we've had
Our hopes and fears
Oh my friend it's been
A long hard year
But now it's Christmas
Yes it's Christmas
Thank God it's Christmas
The moon and stars
Seem awful cold and bright
Let's hope the snow will
Make this Christmas right
My friend the world will share
This special night
Because it's Christmas
Yes it's Christmas
Thank God it's Christmas
For one night
Thank God it's Christmas
Yeah thank God it's Christmas
Thank God it's Christmas
Can it be Christmas
Let it be Christmas every day
Oh my love we live
In troubled days
Oh my friend we have
The strangest ways
Oh my friends on this
One day of days
Thank God it's Christmas
Yes it's Christmas
Thank God it's Christmas
For one day
Thank God it's Christmas
Yes it's Christmas
Thank God it's Christmas
Wooh yeah
Thank God it's Christmas
Yeah yeah yeah yes it's Christmas
Thank God it's Christmas
For one day yeah - Christmas
A very merry Christmas to you all"
The Fairy Feller's Master-stroke	https://www.allthelyrics.com/lyrics/queen/the_fairy_fellers_masterstroke-lyrics-56207.html	Queen II	"He's a fairy feller..
the fairy folk have gathered, round the new moon's shine
To see the feller crack a nut,
at night's noon time
to swing his axe he swears, as he climbs he dares
To deliver the master stroke, ploughman wagoner will' and types
Politician with senatorial pipe, He's a dilly dally oh
Pedagogue squinting wears a frown, and a satyr peers under lady's gown
He's a dirty fellow, What a dirty laddie, oh
Tatterdemalion and the junketer, there's a thief and a dragonfly trumpeter
He's my hero ah, Fairy dandy tickling the fancy
Of his lady friend, the nymph in yellow (can we see the master stroke)
What a quaere fellow
Soldier sailor tinker tailor ploughboy, waiting to hear the sound
And the arch magician presides, he is the leader
Oberon and Titania watched by a harridan
Mab is the queen and there's a good apothecary man
Come to say hello, fairy dandy tickling the fancy
Of his lady friend, the nymph in yellow
What a quaere fellow
The ostler stares with hands on his knees, come on mister feller
Crack it open if you please"
The Great Pretender	https://www.allthelyrics.com/lyrics/queen/the_great_pretender-lyrics-343970.html	Greatest Hits III	"Oh yes I'm the great pretender (oooh oooh)
Pretending I'm doing well (oooh oooh)
My need is such I pretend too much
I'm lonely but no-one can tell
Oh yes I'm the great pretender (oooh oooh)
Adrift in a world of my own (oooh oooh)
I play the game but to my real shame
You've left me to dream all alone
Too real is this feeling of make believe
Too real when I feel what my heart can't conceal
Oooh oooh yes I'm the great pretender (oooh oooh)
Just laughing and gay like a clown (oooh oooh)
I seem to be what I'm not (you see)
I'm wearing my heart like a crown
Pretending that you're still around
Yeah oooh hoo
Too real when I feel what my heart can't conceal
Oh yes I'm the great pretender
Just laughing and gay like a clown (oooh oooh)
I seem to be what I'm not you see
I'm wearing my heart like a crown
Pretending that you're
Pretending that you're still around"
The Hero	https://www.allthelyrics.com/lyrics/queen/the_hero-lyrics-56038.html	Greatest Hits III	"The Hero
Written by Brian May
So you feel like you ain't nobody
Always needed to be somebody
Put your feet on the ground
Put your hand on your heart
Lift your head to the stars
And the world's for your taking
All you got to do is save the world
Yeah
So you feel like it's end of story
Find it all pretty satisfactory
Well I tell you my friend
This might seem like the end
But the continuation is
Yours for the making
Yes you're a hero
Ooh yeah
Flash - a-ah
He's for everyone of us
Stand for everyone of us
He'll save with a mighty hand (he'll save with a mighty hand)
He'll save with a mighty hand (he'll save with a mighty hand)
He'll save with a mighty hand (he'll save us)
Every man every woman every child
With a mighty
Flash a-ah"
The Invisible Man	https://www.allthelyrics.com/lyrics/queen/the_invisible_man-lyrics-56262.html	The Miracle	"The Invisible Man
Written by Queen
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
Freddie Mercury
When you hear a sound
That you just can't place
Feel somethin' move
That you just can't trace
When something sits
On the end of your bed
Don't turn around
When you hear me tread
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
John Deacon
And I'm in your room
And I'm in your bed
And I'm in your life
And I'm in your head
Like C.I.A.
Or the F.B.I.
You'll never get close
Never take me alive
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
Hah, hah, hah, hello
Hah, hah, hah, o.k.
Hah, hah, hah, hello-hello-hello-hello
Never had a real good friend - not a boy or girl
No-one knows what I've been through - let my flag unfurl
So I make my mark from the edge of the world
From the edge of the world
From the edge of the world
Brian May - Brian May
Now I'm on your track
And I'm in your mind
And I'm on your back
But don't look behind
I'm your meanest thought
I'm your darkest fear
But I'll never get caught
You can't shake me, shake me dear
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
Watch me now
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
Look at me, look at me
R-R-R-R-Roger Taylor
Shake me, shake me, shake me dear
Sh-shake
Shake
Fun"
The Loser In The End	https://www.allthelyrics.com/lyrics/queen/the_loser_in_the_end-lyrics-56209.html	Queen II	"Mama's got a problem She don't know what to say
Her little baby boy, has just left home today
She's got to be the loser in the end
She's got to be the loser in the end
Misuse her and you'll lose her as a friend
She's ma on whom you can always depend
She washed and fed and clothed and cared
For nearly twenty years
And all she gets is 'Goodbye Ma'
And the night times for her tears
She's got to be the loser in the end
She's got to be the loser in the end
Misuse her and you'll lose her as a friend
She's ma on whom you can always depend
So listen mothers everywhere, to just one mothers son
You'll get forgotten on the way, if you don't let them have their fun
Forget regrets and just remember, it's not so long since you were young
You're bound to be the loser in the end, You're bound to be the loser in the end
They'll chose their new shoes, that's not far to bend
You're ma on whom they can always depend"
The March Of The Black Queen	https://www.allthelyrics.com/lyrics/queen/the_march_of_the_black_queen-lyrics-56205.html	Queen II	"Do you mean it do you mean it do you mean it
Why don't you mean it why do I follow you
And where do you go?
You've never seen nothing like it, no never in your life
Like going up to heaven, and then coming back alive
Let me tell you all about it, Oooh give me a little time to choose
Water babies singing in a lily pool delight
Blue powder monkeys praying in the dead of night
Here comes the Black Queen poking in the pile
Fight for the Black Queen marching single file
Take this take that bring them down to size
The March to the Black Queen
Put them in the cellar with the naughty boys
Little nigger sugar then a rub-a-dub-a baby oil
Black on, black on, every finger nail and toe
We've only begun, begun
Make this, make that, keep making all that noise
Oooh march to the Black Queen
Now I've got a belly full
You can be my sugar baby, you can be my honey chile
A voice from behind me reminds me, spread out your wings you are an angel
Remember to deliver with the speed of light, a little bit of love and joy
Everything you do bears a will, and a why and a wherefore
A little bit of love and joy
In each and every soul lies a man, and very soon he'll deceive and discover
But even to the end of his life, he'll bring a little love
I reign with my left hand, I rule with my right
I'm lord of all darkness, I'm queen of the night
I've got the power, now do The march of the Black Queen
My life is in your hands I'll fo and I'll fire
I'll be what you make me, I'll do what you like
I'll be a bad boy, I'll be your bad boy
I'll do the march of the Black Queen
Walking true to style, she's vulgar abuse and vile
Fight for the Black Queen tattoos all her pies
She boils and she bakes, and she never dots her I's
La la la la la la la la la la la la
La la la la la
Forget your sing a-longs and your lullabies
Surrender to the city of the fireflies
Dance to the devil in beat with the band
To hell with all of you hand in hand
But now it's time to be gone
La la la la forever forever
Ah ah ah ah ah"
The Millionaire Waltz	https://www.allthelyrics.com/lyrics/queen/the_millionaire_waltz-lyrics-56134.html	A Day At The Races	"Bring out the charge of the love brigade
There is spring in the air once again
Drink to the sound of the song parade
There is music and love everywhere
Give a little love to me
(I wanna) Take a little love from me
I want to share it with you
Feel like a millionaire
Once we were mad we were happy
We spent all our days holding hands together
Do you remember my love,how we danced and played?
In the rain we laid, we could stay there for ever and ever
Now I am sad you are so far away
I sit counting the hours day by day
Come back to me, How I long for your love
Come back to me, Be happy like we used to be
Come back, come back to me
Come back, come back to me
Oh come back to me oh my love
How I long for your love
Won't you come back to me? my fine friend
Take me wiz you unt love me forever
My fine friend, Forever, forever
Bring out the charge of the love brigade
There is spring in the air once again
Drink to the sound of the song parade
There is music and love everywhere
Give a little love to me
(I wanna) Take a little love from me
I want to share it with you
Come back come back to me feel
Make me feel like a millionaire"
The Miracle	https://www.allthelyrics.com/lyrics/queen/the_miracle-lyrics-56280.html	Innuendo	"Every drop of rain that falls in Sahara Desert says it all
It's a miracle
All God's creations great and small
The Golden Gate and the Taj Mahal
That's a miracle
Test tube babies being born
Mothers,fathers dead and gone
It's a miracle
We're having a miracle on earth
Mother nature does it all for us
The wonders of this world go on
The hanging Gardens of Babylon
Captain Cook and Cain and Able
Jimi Hendrix to the Tower of Babel
It's a miracle it's a miracle it's a miracle
It's a miracle
The one thing we're all waiting for is peace on earth - an end
to war
It's a miracle we need - the miracle
The miracle we're all waiting for today
If every leaf on every tree could tell a story that would be a
miracle
If every child on every street had clothes to wear and food to
eat
That's a miracle
If all God's people could be free to live in perfect harmony
It's a miracle
We're having a miracle on earth
Mother nature does it all for us
Open hearts and surgery
(wonders of this world go on)
Sunday mornings with a cup of tea
Super powers always fighting
But Mona Lisa just keeps on smiling
It's a miracle it's a miracle it's a miracle
(wonders of this world go on)
It's a miracle it's a miracle it's a miracle
It's a miracle
The one thing (the one thing) we're all waiting for (we're all
waiting for)
Is peace on earth (peace on earth) and an end to war (an end
to war)
It's a miracle we need - the miracle
The miracle peace on earth and end to war today
That time will come one day you'll see when we can all be
friends
That time will come one day you'll see when we can all be
friends
That time will come one day you'll see when we can all be
friends
That time will come one day you'll see when we can all be
friends"
The Night Comes Down	https://www.allthelyrics.com/lyrics/queen/the_night_comes_down-lyrics-56216.html	Queen	"When I was young it came to me, and I could see the sun breaking
Lucy was high and so was I dazzling, holding the world inside
Once I believed in everyone, everyone and anyone can see
Oh oh the night comes down, and I get afraid of losing my way
Oh oh the night comes down, Oooh and it's dark again
Once I could laugh with everyone, once I could see the good in me
The black and the white distinctively colouring, holding the world inside
Now all the world is grey to me, nobody can see you gotta believe it
Oh oh the night comes down, and I get afraid of losing my way
Oh oh the night comes down, Oooh and it's dark again
And it's dark again, and it's dark again"
The Prophet's Song	https://www.allthelyrics.com/lyrics/queen/the_prophets_song-lyrics-56153.html	A Night At The Opera	"Oh oh people of the earth, listen to the warning the seer he said
Beware the storm that gathers here, listen to the wise man
I dreamed I saw on a moonlit stair, spreading his hand to the multitude there
A man who cried for a love gone stale, and ice cold hearts of charity bare
I watched as fear took the old man's gaze, hopes of the young in troubled graves
'I see no day' I heard him say, so grey is the face of every mortal
Oh oh people of the earth! 'Listen to the warning' the prophet he said
For soon the cold of night will fall, Summoned by your own hand
Ah ah children of the land, quicken to the new life take my hand
Fly and find the new green bough, return like the white dove
He told of death as a bone white haze, taking the lost and the unloved babes
Late too late all the wretches run, these kings of beasts now counting their days
From mother's love is the son estranged, married his own his precious gain
The earth will shake in two will break, and death all round will be your dowry
Oh oh people of the earth, listen to the warning the seer he said
For those who hear and mark my words, Listen to the good plan
Oh oh oh oh, and two by two, my human zoo, (they'll be)
Running for to come, running for to come, out of the rain
Oh flee for your lives who heed me not, let all your treasures make
Oh you fear for your life, deceive you not the fires of hell will take you
Should death await you...
Ah people can you hear me?
And now I know, and now I know
And now I know, and now I know
That you can hear me
And now I know and now I know
And now I know now I know
Now I know, now I know
Now I know, now I know
Now I know
The earth will shake, in two will break
Death all around, around, around, around
Around, around, around, around
Now I know, now I know
Now I know, now I know
Now I know, now I know
Now I know, now I know
Now I know, now I know
Now I know
Wo, wo, wo, wo, wo, wo, wo, wo, wo
Listen to the wise, listen to the wise, listen to the wise
Listen to the wise, listen to the wise, man
La, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la
La, la
La, la
Come here, I hear you
Come here, I hear you
Come here, I hear you
Ah, ah, ah, ah, ah
Ah, ah, ah, ah, ah
Listen to the man, listen to the man, listen to the man, listen to the mad man
God gave you grace to purge this place
And peace all around may be your fortune
Oh oh children of the land, love is still the answer take my hand
The vision fades a voice I hear, listen to the madman!
But still I fear and still I dare not, laugh at the madman!"
The Show Must Go On	https://www.allthelyrics.com/lyrics/queen/the_show_must_go_on-lyrics-56238.html	Innuendo	"The Show Must Go On
Written by Queen
Empty spaces - what are we living for
Abandoned places - I guess we know the score
On and on, does anybody know what we are looking for...
Another hero, another mindless crime
Behind the curtain, in the pantomime
Hold the line, does anybody want to take it anymore
The show must go on
The show must go on, yeah
Inside my heart is breaking
My make-up may be flaking
But my smile still stays on
Whatever happens, I'll leave it all to chance
Another heartache, another failed romance
On and on, does anybody know what we are living for ?
I guess I'm learning (I'm learning learning learning)
I must be warmer now
I'll soon be turning (turning turning turning)
Round the corner now
Outside the dawn is breaking
But inside in the dark I'm aching to be free
The show must go on
The show must go on, yeah yeah
Ooh, inside my heart is breaking
My make-up may be flaking
But my smile still stays on
Yeah yeah, whoa wo oh oh
My soul is painted like the wings of butterflies
Fairytales of yesterday will grow but never die
I can fly - my friends
The show must go on (go on, go on, go on) yeah yeah
The show must go on (go on, go on, go on)
I'll face it with a grin
I'm never giving in
On - with the show
Ooh, I'll top the bill, I'll overkill
I have to find the will to carry on
On with the show
On with the show
The show - the show must go on
Go on, go on, go on, go on, go on
Go on, go on, go on, go on, go on
Go on, go on, go on, go on, go on
Go on, go on, go on, go on, go on
Go on, go on"
These Are The Days Of Our Lives	https://www.allthelyrics.com/lyrics/queen/these_are_the_days_of_our_lives-lyrics-56247.html	Disc: 2	"Sometimes I get to feeling I was back in the old days, long ago
When we were kids when we were young
Things seemed so perfect, you know
The days were endless we were crazy we were young
The sun was always shining, we just lived for fun
Sometimes it seems like lately, I just don't know
The rest of my life's been just a show
Those were the days of our lives, the bad things in life were so few
Those days are all gone now but one thing is true
When I look and I find, I still love you
You can't turn back the clock you can't turn back the tide... Ain't that a shame
I'd like to go back one time on a roller coaster ride, when life was just a game
No use in sitting and thinking on what you did
When you can lay back and enjoy it through your kids
Sometimes it seems like lately, I just don't know
Better sit back and go with the flow
Because these are the days of our lives
They've flown in the swiftness of time
These days are all gone now but some things remain
When I look and I find no change
Those were the days of our lives, yeah
The bad things in life were so few
Those days are all gone now but one thing's still true
When I look and I find... I still love you
I still love you"
Through The Night	https://www.allthelyrics.com/lyrics/queen/through_the_night-lyrics-1299529.html	Queen and Paul Rodgers: The Cosmos Rocks	"Tell me something that'll ease my pain
I am living life in vain
Crying doesn't help me any more
Tell me something that'll ease my mind
I am walking the line
Trying doesn't get my anywhere
I wander through the night
All the stars are shining bright
Searching for a guiding light
I wander through the night
Tell me something 'cause I need to know
Can you teach me how to live
How to understand how to love and how to give
Anger burns in bitterness and fills me up inside
I can't face it and there's no place I can hide
I wander through the night
All the stars are shining bright
Searching for a guiding light
I wander through the night
Tell me something 'cause I need to know
Can you teach me how to live
How to understand how to love and how to give
Anger burns in bitterness and fills me up inside
Without your love there's nowhere I can hide
I wander through the night
All the stars are shining bright
Earching for a guding light
I wander through the night"
Tie Your Mother Down	https://www.allthelyrics.com/lyrics/queen/tie_your_mother_down-lyrics-56137.html	Greatest Hits III	"Get your party gown and get your pigtail down
And get your heart beating baby
Got my timing right I got my act all tight
It's gotta be tonight, my little school babe
Your mama says you don't, and your daddy says you won't
And I'm boiling up inside, ain't no way I'm gonna lose out this time
Tie your mother down, tie your mother down
Lock your daddy out of doors, I don't need him nosing around
Tie your mother down, tie your mother down
Give me all your love tonight
You're such a dirty louse, go get out of my house
That's all I ever get from your...
family ties, in fact I don't think I ever heard
A single little civil word from those guys
I don't give a light, I'm gonna make out all right
I've got a sweetheart hand, to put a stop to all that
Sniping and grousing
Tie your mother down, tie your mother down
Take your little brother swimming
With a brick (that's all right)
Tie your mother down, tie your mother down
Or you ain't no friend of mine
Your mama and your daddy, gonna plague me till I die
I can't understand it, because I'm a peace loving guy
Tie your mother down, tie your mother down
Get that big, big, big, big, big, big, daddy out the door
Tie your mother down yeah, Tie your mother down
Give me all your love tonight...all your love tonight"
Time To Shine	https://www.allthelyrics.com/lyrics/queen/time_to_shine-lyrics-1299530.html	Queen and Paul Rodgers: The Cosmos Rocks	"With the sun in your eyes and the wind in your face
To heaven you rise in a holy embrace
Your feet on the round your head in the clouds
And you're wondering if you're never coming down
In an istant the mysteries of life will unfold
The myths and the dragons of time will explode
Here's to a real understanding of truth
For compassion and grace to be given their chance too
Raise up your mind
It's time to shine
A moment down through millennium
Unveiling the secrets of song to be sung
Waters of life flowing soft to the touch
Wisdom remembered have we forgotten oh so much
Raise up your mind
It's time to shine
Raise up your mind
Hey, it's time to shine
Let's awaken from barbarity
Into a world of serenity
Beyond the rage of foolish pride
And on to the golden shores of paradise
Raise up your mind
Hey, it's time to shine
Raise up your mind
Hey, it's time to shine
Raise up your mind
Your time to shine
It's time to shine
It's time to shine:"
Too Much Love Will Kill You	https://www.allthelyrics.com/lyrics/queen/too_much_love_will_kill_you-lyrics-56068.html	Disc: 2	"I'm just the pieces of the man I used to be
Too many bitter tears are raining down on me
I'm far away from home and I've been facing this alone for much too long
Oh, I feel like no-one ever told the truth to me
About growing up and what a struggle it would be
In my tangled state of mind, I've been looking back to find where I went wrong
Too much love will kill you, if you can't make up your mind
Torn between the lover and the love you leave behind
You're headed for disaster because you never read the signs
Too much love will kill you every time
I'm just the shadow of the man I used to be
And it seems like there's no way out of this for me
I used to bring you sunshine now all I ever do is bring you down
How would it be if you were standing in my shoes
Can't you see that it's impossible to choose
No there's no making sense of it
Every way I go I'm bound to lose, oh yeah
Too much love will kill you, just as sure as none at all
It'll drain the power that's in you, make you plead, and scream, and crawl
And the pain will make you crazy, you're the victim of your crime
Too much love will kill you every time
Yeah, too much love will kill you
It'll make your life a lie, Yes too much love will kill you
And you won't understand why, you'd give your life you'd sell your soul
But here it comes again
Too much love will kill you
In the end...
In the end"
Tutti Frutti	https://www.allthelyrics.com/lyrics/queen/tutti_frutti-lyrics-56229.html	Live At Wembley '86	"Tutti Frutti
Written by Penniman, LaBostrie
Bop bam a lu lop a wam bam boo
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Wop bam a lu lam a wam bam boo
I got a girl named Sue
She knows just what to do
Got a girl named Sue
She knows just what to do
She rocks to the east
She rocks to the west
She's the girl that I know best
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Wop bam a lu lam a wam bam boo
I got a girl named Daisy
She almost drives me crazy
Got a girl named Daisy
She almost drives me crazy
She knows how to love me, yes indeed
Boy I don't know what you do to me
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Wop bam a lu lam a wam bam boo
Wop bam a lu lam a wam bam boo
Wop bam a lu lam a wam bam boo
Yeah
Unruly
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Wop bam a lu lam a wam bam boo
I got a girl named Daisy
She almost drives me crazy
Got a girl named Daisy
She almost drives me crazy
She knows how to love me, yes indeed
Boy I don't know what you do to me
Tutti frutti unruly
Tutti frutti unruly
Tutti frutti unruly
Wop bam a lu lam a wam bam boo
Ey hey"
Under Pressure	https://www.allthelyrics.com/lyrics/queen/under_pressure-lyrics-56016.html	Innuendo	This song lyrics are not displayed due to the claim of copyright holder
Under Pressure (Rah Mix)	https://www.allthelyrics.com/lyrics/queen/under_pressure_rah_mix-lyrics-56279.html	Disc: 2	"Under Pressure (Rah Mix)
Written by David Bowie, Queen
You say New York, New York is dangerous
Cause you read that where you may
Even a blind man could see that's not so
Love love love love love.....
Ray
People on streets
Ha ha haa ey
Mm ba ba de
Um bum ba de
Um bu bu bum da de
Why don't we give all that one more chance?
Pressure pressure pressure pressure pressure
Pressure pressure pressure pressure pressure
Pushing down on me
Pressing down on you no man ask for
Under pressure that brings a building down
Splits a family in two
Puts people on streets
Um ba ba be
Um ba ba be
De day da
Ee day da - that's o.k.
It's the terror of knowing
What the world is about
Watching some good friends
Screaming 'Let me out'
Pray tomorrow - gets me higher
Pressure on people - people on streets
Day day de day day de
Day day de day day de
Day day de day day de
Day day de day day de
Day day de day day de
O.k.
Chippin' around kick my brains around the floor
These are the days it never rains but it pours
Ee do ba be
Ee da ba ba ba
Um bo bo
Be lap
People on streets - ee da de da de
People on streets - ee da de da de da de da
It's the terror of knowing
What this world is about
Watching some good friends
Screaming 'Let me out'
Tomorrow - gets me higher higher high
Pressure on people - people on streets
Turned away from it all like a blind man
Sat on a fence but it don't work
Keep coming up with love but it's so slashed and torn
Why - why - why?
Love love love love love love love
Insanity laughs under pressure we're breaking
Can't we give ourselves one more chance
Why can't we give love that one more chance
Why can't we give love give love give love give love
give love give love give love give love give love
'Cause love's such an old fashioned word
And love dares you to care for
The people on the (People on streets) edge of the night
And loves (People on streets) dares you to change our way of
Caring about ourselves
This is our last dance
This is our last dance
This is ourselves
Under pressure
Under pressure
Pressure"
Untitled	https://www.allthelyrics.com/lyrics/queen/untitled-lyrics-56003.html	Made In Heaven	"Untitled
Written by Queen
Are you running? (are you running?) (are you running?)
Are you running? (are you running?) (are you running?)
Are you running? (are you running?) (are you running?)
Ha ha ha
H'huu h'huu
Fab!"
